item,10개정  책자 색인,출처,kcal,water_g,protein_g,fat_g,ash_g,carb_g,당류,자당,포도당,과당,유당,맥아당,갈락토오스,총  식이섬유,수용성  식이섬유,불용성  식이섬유,칼슘,철,마그네슘,인,칼륨,sodium_mg,아연,구리,망간,셀레늄,몰리브덴,요오드,비타민 A,레티놀,베타카로틴,티아민,리보플라빈,니아신,니아신당량(NE),니코틴산,니코틴아미드,판토텐산,비타민 B6,피리독신,비오틴,엽산_ 엽산당량,엽산_ 식품 엽산,엽산_ 합성 엽산,비타민 B12,비타민 C,비타민 D,비타민 D2,비타민 D3,비타민 E,알파  토코페롤,베타  토코페롤,감마  토코페롤,델타  토코페롤,알파  토코트리에놀,베타  토코트리에놀,감마  토코트리에놀,델타  토코트리에놀,비타민 K,비타민 K1,비타민 K2,총 아미노산,총 필수 아미노산,이소류신,류신,라이신,메티오닌,페닐알라닌,트레오닌,트립토판,발린,히스티딘,아르기닌,티로신,시스테인,알라닌,아스파르트산,글루탐산,글라이신,프롤린,세린,타우린,총 지방산,총 필수 지방산,총 포화 지방산,부티르산 (4:0),카프로산 (6:0),카프릴산 (8:0),카프르산 (10:0),라우르산 (12:0),트라이데칸산 (13:0),미리스트산 (14:0),펜타데칸산 (15:0),팔미트산 (16:0),헵타데칸산 (17:0),스테아르산 (18:0),아라키드산 (20:0),헨에이코산산 (21:0),베헨산 (22:0),트리코산산 (23:0),리그노세르산 (24:0),총 불포화 지방산,총 단일 불포화지방산,미리스톨레산 (14:1),팔미톨레산 (16:1),헵타데센산 (17:1),올레산 (18:1(n-9)),박센산 (18:1(n-7)),가돌레산 (20:1),에루크산 (22:1),네르본산 (24:1),총 다가 불포화지방산,리놀레산 (18:2(n-6)),알파  리놀렌산 (18:3 (n-3)),감마  리놀렌산 (18:3 (n-6)),에이코사 디에노산 (20:2(n-6)),디호모 리놀렌산 (20:3(n-3)),에이코사 트리에노산 (20:3(n-6)),아라키돈산 (20:4(n-6)),에이코사 펜타에노산 (20:5(n-3)),도코사 디에노산(22:2),도코사 펜타에노산 (22:5(n-3)),도코사 헥사에노산 (22:6(n-3)),오메가3  지방산,오메가6  지방산,총 트랜스 지방산,트랜스  올레산(18:1(n-9)t),트랜스  리놀레산(18:2t),트랜스  리놀렌산(18:3t),식품명_원본,식품군
국화꽃,0.0,20.0,109.66666666666667,64.63333333333334,4.666666666666667,0.06666666666666667,2.066666666666667,28.566666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.966666666666667,0.0,0.0,66.0,4.066666666666666,53.666666666666664,99.33333333333333,973.3333333333334,5.666666666666667,0.9,0.2333333333333333,0.6466666666666666,0.0,0.0,0.0,8.666666666666666,0.0,102.66666666666667,0.2966666666666667,0.3566666666666667,1.5,2.8666666666666667,0.0,0.0,0.6166666666666667,0.26999999999999996,0.0,0.0,161.0,161.0,0.0,0.0,8.666666666666666,0.0,0.0,0.0,11.4,11.233333333333334,0.2333333333333333,0.39999999999999997,0.03333333333333333,0.0,0.0,0.0,0.0,27.666666666666668,0.0,0.0,4484.666666666667,2070.3333333333335,205.0,358.6666666666667,265.6666666666667,72.66666666666667,253.33333333333334,225.66666666666666,81.0,269.6666666666667,97.0,241.66666666666666,160.66666666666666,40.666666666666664,257.3333333333333,680.0,563.3333333333334,225.33333333333334,249.66666666666666,237.33333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"국화꽃, 생것",채소류
국화차,0.0,9.0,358.0,5.5,14.5,2.3,7.8,69.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,753.0,10.3,0.0,420.0,2734.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,250.0,0.86,0.99,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"국화차, 말린것",차류
군소,0.0,8.5,39.5,89.25,6.75,0.95,2.55,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,1.9500000000000002,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.045,2.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"군소, 생것",어패류 및 그 제품
군평선이,0.0,9.0,103.0,77.4,18.5,2.6,1.3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.1,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,0.0,0.15,0.2,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"군평선이, 생것",어패류 및 그 제품
굴,283.2,43.6,117.1,67.212,10.373000000000001,5.537000000000001,2.54,6.249,0.097,0.017,0.028000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,4.627000000000001,19.5,133.3,152.0,453.1,14.603,0.9843999999999999,0.189,12.852,0.5,7.1,9.0,7.6,16.7,0.20800000000000002,0.1816,2.255,1.02,0.0,0.0,0.17830000000000001,0.0154,0.006,1.9600000000000002,13.2,10.3,1.7,10.004,2.48,0.01,0.0,0.0,1.318,1.248,0.0,0.671,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3673.6,1578.4,152.9,248.5,256.1,76.0,141.3,168.8,41.8,169.7,91.6,231.7,128.1,54.0,244.7,372.8,573.8,227.1,220.7,173.4,100.6,3.4912,0.993,1.0427,0.0,0.0,0.0,0.0,1.2,0.026000000000000002,79.037,7.813,756.767,10.741,172.568,3.691,0.0,0.8,2.024,2.1990000000000003,2.4425,0.9151999999999999,0.5,62.657,4.4,11.001999999999999,20.847,23.06,3.851,0.2,1.5272999999999999,954.6700000000001,28.939999999999998,0.5,0.6,0.0,0.78,9.24,128.44,0.13999999999999999,7.74,80.47,0.22400000000000003,0.9640000000000001,0.006,1.213,0.40099999999999997,3.8920000000000003,"굴, 석굴, 생것",어패류 및 그 제품
굴 소스,1154.0,14.0,219.0,32.9,2.49,0.05,12.48,52.08,9.21,8.0,1.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.26,10.0,56.0,138.0,4608.0,0.79,0.004,0.028,67.79,0.61,4.35,1.0,1.0,0.0,0.009,0.483,0.951,0.952,0.701,0.251,0.273,0.0,0.0,0.0,22.0,22.0,0.0,0.21,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1369.0,534.0,32.0,51.0,307.0,14.0,28.0,28.0,0.0,38.0,14.0,22.0,12.0,9.0,95.0,71.0,126.0,454.0,40.0,28.0,0.0,0.05,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,13.09,0.0,7.89,0.0,2.38,0.0,0.0,0.0,0.78,0.0,0.03,0.01,0.0,1.06,0.0,2.12,2.29,0.0,0.0,0.0,0.02,1.33,0.0,0.0,1.04,0.0,0.0,0.0,11.86,0.0,0.0,6.95,0.02,0.0,0.0,0.0,0.0,0.0,굴 소스,조미료류
귀리,1.25,18.375,322.5,26.2875,9.695,7.29,1.45625,55.27625,0.5387500000000001,0.51,0.0,0.02875,0.0,0.0,0.0,5.3875,1.9,3.5,53.0,3.63,94.125,325.125,336.75,1.25,2.035,0.23049999999999998,4.304875,1.22,40.8825,0.0,0.0,0.0,1.5,0.282875,0.040875,0.678625,3.46,0.18225,0.358875,0.18362499999999998,0.131125,0.033875,2.675,20.75,20.75,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.34875,0.06375,0.0,0.0,1.7025,0.12875,0.0,0.0,0.0,0.0,0.0,7668.875,3393.625,325.875,597.625,353.875,105.125,423.25,263.5,175.25,475.75,180.625,492.75,175.625,175.0,382.125,645.375,1706.5,402.75,426.375,361.375,0.0,5.65875,2.025,1.0075,0.0,0.0,0.0,0.0,0.0,0.0,10.39875,0.0,856.4025,2.515,110.685,11.60125,0.0,7.18125,0.0,8.46875,4.64375,2.61875,0.0,8.905000000000001,0.0,2511.08375,41.68375,47.04625,3.86625,5.4175,2.02625,1973.6775,49.85875,0.2025,2.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,1.9762499999999998,0.0075,1.9775,2.2275,3.3137499999999998,"귀리, 겉귀리, 도정, 생것",곡류 및 그 제품
귤,183.875,21.625,58.8125,84.2125,0.608125,0.12,0.22062500000000002,14.844375000000001,6.93,3.650625,1.60625,1.675,0.0,0.0,0.0,1.075,0.45,0.6,11.9375,0.198125,7.6875,12.6875,107.1875,2.375,0.11625,0.018375,0.06225,0.243125,0.30625,0.008125,4.75,0.0,55.9375,0.1539375,0.0245625,0.3978125,0.473625,0.015875,0.3006875,0.1375625,0.0665,0.041875,0.138125,19.8125,19.8125,0.0,0.0,33.883125,0.0,0.0,0.0,0.27625,0.274375,0.0,0.014374999999999999,0.0,0.000625,0.000625,0.0,0.0,0.0,0.0,0.0,382.5625,121.9375,7.25,14.4375,16.0625,1.75,8.9375,9.8125,8.375,11.5625,6.3125,38.1875,5.9375,6.5,16.0,81.1875,38.0625,11.1875,83.375,18.4375,0.0,0.05,0.016875,0.0125,0.0,0.0,0.0,0.15437499999999998,0.310625,0.0,0.3925,0.13125,9.876875,0.24375,1.209375,0.02625,0.026875,0.071875,0.0,0.208125,0.036875,0.021249999999999998,0.0,1.195625,0.0,10.285625,8.72125,0.0,0.0,0.0,0.016875,10.326875,5.308125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008125,0.01,0.0,0.0,0.0,0.139375,"귤, 만감류, 레드향, 생것",과일류
귤 주스,589.0,3.0,39.0,89.1,0.2,0.1,0.2,10.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,8.0,38.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.06,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"귤 주스, 천연과즙",과일류
근대,360.5,13.0,19.0,92.8,1.7850000000000001,0.2,1.6,3.615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6500000000000004,0.55,2.1,55.0,0.495,66.0,33.0,514.5,155.5,0.33999999999999997,0.0435,0.1545,3.2800000000000002,11.935,0.195,272.0,0.0,3263.0,0.047,0.086,0.503,0.188,0.4825,0.021,0.183,0.0,0.0805,0.0,65.0,65.0,0.0,0.0,2.4,0.0,0.0,0.0,0.83,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,397.23,397.23,0.0,1526.0,741.5,67.5,142.5,106.5,28.0,85.5,78.5,6.5,92.0,42.0,92.5,26.0,18.0,102.5,163.0,217.5,91.5,90.5,75.5,0.0,0.195,0.13,0.045,0.0,0.0,0.0,0.0,0.0,0.0,0.45499999999999996,0.0,37.265,0.0,2.855,0.0,0.0,0.71,0.0,1.425,0.14999999999999997,0.02,0.0,0.32999999999999996,0.0,12.26,4.895,0.43,0.0,0.0,0.13,34.175,96.08500000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.035,0.0,0.0,0.0,0.0,"근대, 생것",채소류
금귤,592.0,14.0,73.0,79.4,1.19,0.13,0.51,18.77,11.77,0.05,6.23,5.49,0.0,0.0,0.0,3.2,1.4,1.8,37.0,0.33,21.0,16.0,226.0,5.0,0.1,0.033,0.132,4.29,0.0,0.0,3.0,0.0,35.0,0.002,0.085,0.518,0.615,0.518,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,28.89,0.0,0.0,0.0,1.25,1.17,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,910.0,326.0,18.0,34.0,39.0,8.0,20.0,23.0,6.0,21.0,14.0,143.0,18.0,14.0,29.0,153.0,88.0,28.0,207.0,47.0,0.0,0.12,0.06,0.04,0.0,0.0,0.0,0.0,1.62,0.0,1.92,0.0,21.77,0.0,5.39,0.0,0.0,2.4,0.0,3.9,0.08,0.02,0.0,0.0,0.0,14.54,9.2,0.0,0.0,0.0,0.06,38.68,22.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.04,0.0,0.0,0.0,0.0,"금귤, 생것",과일류
기러기알,0.0,2.0,202.5,68.5,12.7,14.4,1.2,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.5,2.95,0.0,233.0,119.0,140.5,0.0,0.0,0.0,0.0,0.0,0.0,185.0,185.0,0.0,0.1,0.355,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"기러기알, 생것",난류
기름종개,0.0,9.0,107.0,75.8,17.5,3.3,2.9,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,672.0,2.7,0.0,535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219.0,219.0,0.0,0.07,0.18,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"기름종개, 생것",어패류 및 그 제품
기장,1.0,16.4,369.0,11.32,13.38,3.5340000000000003,1.584,70.188,0.458,0.458,0.0,0.0,0.0,0.0,0.0,3.7600000000000002,0.32,3.38,22.4,4.798,134.0,357.6,307.0,5.8,2.826,0.632,0.8390000000000001,1.966,32.138,0.362,0.0,0.0,3.6,0.6348,0.07239999999999999,1.299,3.3692,0.3926,0.3264,0.2928,0.2512,0.11579999999999999,1.8399999999999999,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.254,0.096,0.072,1.198,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8720.6,3696.2,387.0,1128.0,136.6,184.2,500.2,239.0,159.2,508.2,190.0,263.8,136.6,72.2,957.6,530.4,1982.0,201.2,626.4,518.4,0.0,2.804,1.844,0.422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343.46999999999997,1.138,37.39,15.146,1.42,13.462,0.0,10.986,2.38,0.534,0.0,5.9719999999999995,0.0,478.692,32.489999999999995,14.669999999999998,0.0,1.2760000000000002,1.846,1805.378,34.794,0.0,1.9060000000000001,0.0,0.0,3.304,0.0,0.0,0.0,0.0,0.036,1.8079999999999998,0.0,0.0,2.7199999999999998,0.176,"기장, 도정, 생것",곡류 및 그 제품
김,727.8571428571429,46.0,165.14285714285714,18.900000000000002,32.792857142857144,8.22142857142857,7.87,31.315714285714282,0.055714285714285716,0.055714285714285716,0.0,0.0,0.0,0.0,0.0,6.514285714285714,1.1714285714285713,5.3428571428571425,291.14285714285717,12.980000000000002,74.85714285714286,461.0,2163.5714285714284,607.2857142857143,0.85,0.09942857142857142,0.6077142857142857,10.602857142857143,18.398571428571433,789.7099999999999,1279.2857142857142,0.0,15351.142857142857,0.46814285714285714,2.567,7.727428571428571,4.993428571428572,1.3335714285714286,1.7652857142857141,0.22057142857142858,0.14114285714285715,0.07028571428571428,0.2557142857142857,214.42857142857142,214.42857142857142,0.0,19.728571428571428,73.87857142857142,0.0,0.0,0.0,1.137142857142857,0.9928571428571428,0.0,1.4342857142857142,0.041428571428571426,0.0,0.0,0.0,0.0,292.36285714285714,292.36285714285714,0.0,7772.714285714285,3463.1428571428573,344.57142857142856,587.5714285714286,395.85714285714283,129.85714285714286,344.7142857142857,420.7142857142857,113.71428571428571,539.8571428571429,136.42857142857142,450.0,202.71428571428572,127.28571428571429,813.1428571428571,633.0,1067.4285714285713,513.4285714285714,374.2857142857143,353.57142857142856,224.71428571428572,7.077142857142857,2.06,0.7057142857142857,0.0,0.0,0.0,0.0,0.0,1.3814285714285715,0.7071428571428572,0.7957142857142857,462.78000000000003,3.432857142857143,139.46857142857144,36.68,0.0,18.0,31.654285714285713,11.852857142857143,6.2614285714285725,3.8214285714285716,0.0,13.792857142857143,0.0,3491.684285714286,199.74428571428572,99.73285714285714,5.667142857142857,9.799999999999999,2.44,1512.0385714285715,548.6842857142857,0.0,12.472857142857142,0.49142857142857144,17.805714285714284,0.0,344.3785714285714,3.21,0.5471428571428572,0.0,0.8942857142857142,1.542857142857143,0.11,28.951428571428572,28.71142857142857,51.86857142857143,"김, 김밥용김, 말린것",해조류
김밥,0.0,11.0,157.2,64.34,4.8,4.040000000000001,1.3599999999999999,25.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.18,0.0,0.0,28.0,5.720000000000001,0.0,62.8,110.4,401.8,0.0,0.0,0.0,0.0,0.0,0.0,43.6,4.6,467.4,0.074,0.256,1.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,김밥,조리가공식품류
김치,286.6111111111111,18.88888888888889,35.111111111111114,89.1888888888889,1.931111111111111,0.4833333333333333,2.5194444444444444,5.879444444444444,1.7466666666666666,0.10666666666666667,0.8211111111111111,0.755,0.0016666666666666666,0.03166666666666667,0.03166666666666667,2.5444444444444443,0.6277777777777778,1.9166666666666667,58.166666666666664,0.6083333333333333,19.944444444444443,41.05555555555556,259.8888888888889,654.7222222222222,0.31444444444444447,0.04055555555555555,0.17622222222222222,4.2811111111111115,4.742222222222222,2.82,49.0,0.1111111111111111,587.4444444444445,0.06933333333333333,0.10416666666666667,0.5110555555555556,0.4614444444444444,0.10816666666666667,0.23622222222222225,0.2658888888888889,0.0,0.043055555555555555,0.0,30.0,30.0,0.0,0.0044444444444444444,7.795,0.0,0.0,0.0,0.4172222222222222,0.3961111111111111,0.007777777777777778,0.09111111111111111,0.005,0.024444444444444446,0.0,0.0016666666666666666,0.0005555555555555556,38.59,38.59,0.0,988.4444444444445,413.77777777777777,39.44444444444444,70.38888888888889,38.0,16.61111111111111,42.833333333333336,46.166666666666664,6.944444444444445,47.166666666666664,50.22222222222222,56.0,28.166666666666668,3.388888888888889,52.72222222222222,122.11111111111111,246.05555555555554,46.0,36.888888888888886,39.0,0.3888888888888889,0.2716666666666667,0.17166666666666666,0.051666666666666666,0.0,0.0,0.0,0.0,0.030555555555555558,0.0,0.6772222222222222,0.0,40.66722222222222,0.0,8.431666666666665,0.46388888888888885,0.12555555555555553,0.48666666666666664,0.0,0.5522222222222223,0.21888888888888888,0.04722222222222223,0.0,0.6088888888888889,0.0,39.43333333333333,7.435555555555556,0.022777777777777775,0.0,0.0,0.17166666666666666,138.785,31.799999999999997,0.0,0.0,0.0,0.0,0.14666666666666664,0.0,0.0,0.0,0.0,0.03333333333333334,0.13944444444444445,0.0011111111111111111,0.09444444444444444,1.15,0.2711111111111111,"김치, 갓김치",채소류
김치찌개,0.0,11.0,61.0,87.9,3.8,3.8,1.6,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0,38.0,3.8,0.0,53.0,160.0,491.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,2.0,269.0,0.27,0.2,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,김치찌개,조리가공식품류
까나리,279.6666666666667,16.0,120.66666666666667,61.5,22.08666666666667,3.6366666666666667,12.1,0.6900000000000001,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,363.6666666666667,6.696666666666666,74.66666666666667,529.3333333333334,443.0,3901.0,2.0300000000000002,0.043333333333333335,0.12333333333333334,16.186666666666667,0.06666666666666667,12.65,28.333333333333332,28.333333333333332,0.0,0.17466666666666666,0.135,5.272666666666667,5.287,0.6016666666666667,0.6043333333333333,0.8736666666666667,0.06,0.0006666666666666666,1.6633333333333333,23.0,23.0,0.0,1.8233333333333333,0.3333333333333333,18.0,0.0,0.0,0.26666666666666666,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15193.333333333334,7527.333333333333,749.0,1255.0,1393.6666666666667,518.0,630.0,760.3333333333334,171.66666666666666,875.3333333333334,395.3333333333333,779.3333333333334,511.3333333333333,173.33333333333334,997.0,1521.0,2342.3333333333335,775.3333333333334,626.3333333333334,680.6666666666666,39.0,0.9899999999999999,0.023333333333333334,0.2866666666666667,0.0,0.0,0.0,0.5266666666666667,0.4766666666666666,0.0,33.49,6.333333333333333,203.82333333333335,5.0,36.973333333333336,1.0,0.0,1.0,0.0,1.0,0.7033333333333333,0.19333333333333333,0.3333333333333333,66.66666666666667,0.6666666666666666,0.4033333333333333,0.0,12.333333333333334,17.0,9.0,0.51,10.07,7.1000000000000005,1.3333333333333333,1.6666666666666667,0.0,0.6666666666666666,7.0,160.0,0.0,9.666666666666666,256.6666666666667,0.4633333333333333,0.023333333333333334,0.0,0.0,0.0,0.16333333333333333,"까나리, 생것",어패류 및 그 제품
깐풍기,0.0,11.0,295.0,48.2,13.1,18.5,1.4,18.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,29.0,18.5,0.0,135.0,214.0,329.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,4.0,233.0,0.03,0.18,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,깐풍기,조리가공식품류
