식품명,식품대분류명,kcal,protein_g,fat_g,carb_g,sodium_mg,water_g,ash_g,sugar_g,dietary_fiber_g,calcium_mg,iron_mg,phosphorus_mg,potassium_mg,cholesterol_mg,saturated_fat_g,trans_fat_g,alpha_linolenic_acid_g,linoleic_acid_g,omega3_g,omega6_g,oleic_acid_mg
자몽홍차_허니자몽블랙티 핫(HOT),음료 및 차류,56.5,0.125,0.0,0.0,11.0,0.0,0.0,9.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
자장면,면 및 만두류,120.16666666666667,3.8216666666666668,2.045,21.031666666666666,339.6666666666667,48.78333333333333,0.33499999999999996,2.5100000000000002,1.7666666666666668,14.166666666666666,0.22666666666666668,38.5,147.16666666666666,2.23,0.5183333333333333,0.006666666666666667,0.09833333333333333,0.9266666666666666,0.0,0.0,537.515
자장면_삼선,면 및 만두류,114.99999999999999,4.81,2.59,18.08,375.0,73.4,1.13,1.45,1.5,17.0,0.0,43.0,91.0,23.79,0.58,0.01,0.1,0.97,0.0,0.0,610.0
자장밥,밥류,135.0,3.6599999999999997,4.59,19.79,274.0,71.0,0.9750000000000001,0.55,2.25,11.0,0.20499999999999996,43.5,106.0,5.52,1.145,0.02,0.155,1.6300000000000001,0.0,0.0,1290.0
잔멸치 튀김,튀김류,67.0,4.0,4.12,2.9,509.99999999999994,4.0,0.0,0.0,0.1,54.0,0.11,73.0,51.0,36.92,0.66,0.0,0.25,1.91,0.45999999999999996,1.91,742.33
잔멸치볶음,볶음류,177.0,17.4675,6.4825,11.6425,1067.25,14.725,2.1325,5.5625,0.17500000000000002,315.75,0.7425,380.5,234.75,88.65,1.1425,0.0125,0.1975,1.665,0.625,1.6675,777.5725
잔멸치볶음_간장,볶음류,194.0,14.899999999999999,10.02,10.14,1181.0,18.7,0.0,4.72,0.2,212.0,0.45999999999999996,283.0,209.0,142.26,1.68,0.0,0.55,4.32,1.37,4.32,1793.8
잔멸치볶음_간장_고추장,볶음류,109.00000000000001,11.300000000000002,3.8900000000000006,6.7,788.0,13.9,0.0,2.7099999999999995,0.20000000000000004,163.0,0.34,215.0,157.0,109.18999999999998,0.65,0.0,0.33,0.83,0.96,0.83,1077.02
잔멸치볶음_견과류,볶음류,194.6,13.088,11.478,10.296,773.8,12.879999999999999,1.3279999999999998,4.82,3.08,177.6,0.9620000000000001,278.4,232.2,89.304,1.4300000000000002,0.008,0.79,4.9079999999999995,0.718,2.774,3245.236
잔멸치볶음_고추장,볶음류,231.0,17.0,10.22,17.05,1213.0,22.2,0.0,7.22,0.4,243.00000000000003,0.5,324.0,243.00000000000003,165.79,1.7500000000000002,0.0,0.53,4.27,1.48,4.27,1852.1399999999999
잔멸치볶음_꽈리고추,볶음류,179.66666666666666,14.626666666666667,9.033333333333333,9.823333333333332,917.0,28.5,1.7866666666666668,5.3566666666666665,2.466666666666667,238.0,0.6733333333333333,309.6666666666667,213.66666666666666,124.02,1.4800000000000002,0.04,0.39999999999999997,3.6633333333333336,0.5033333333333333,1.27,1676.9833333333333
잔멸치볶음_모듬,볶음류,114.99999999999999,10.6,5.11,6.59,702.0,14.499999999999998,0.0,2.48,0.5,149.0,0.42,204.99999999999997,162.0,96.66,0.74,0.0,0.4099999999999999,1.49,0.97,1.5,1456.1
잔멸치볶음_잔멸치,볶음류,118.0,14.05,3.94,5.82,913.0000000000001,15.4,0.0,2.35,0.1,202.99999999999997,0.35,268.0,185.0,139.29,0.75,0.0,0.13,1.23,0.0,0.0,665.99
잔멸치볶음_잔멸치_견과류,볶음류,143.33333333333334,10.139999999999999,8.526666666666666,7.18,521.0,9.866666666666665,0.0,2.3633333333333333,1.0999999999999999,134.0,0.6533333333333333,203.66666666666666,168.0,77.24,1.1233333333333333,0.0,0.38999999999999996,3.3633333333333333,0.0,0.0,2611.5866666666666
잔멸치볶음_잔멸치_꽈리고추,볶음류,77.0,7.365,2.92,5.13,500.5,20.6,0.0,1.595,0.55,105.5,0.29000000000000004,142.0,134.5,69.03999999999999,0.525,0.0,0.15000000000000002,1.045,0.0,0.0,555.405
잔멸치볶음_풋고추,볶음류,128.6,12.807999999999998,4.795999999999999,8.315999999999999,942.4,24.759999999999998,1.52,3.628,2.08,200.6,0.438,259.4,172.6,118.84200000000001,0.8400000000000001,0.012,0.22199999999999998,1.422,0.51,0.9559999999999998,1036.3619999999999
잔멸치볶음_홍고추_풋고추,볶음류,227.99999999999997,33.28,8.0,5.72,2061.0,44.1,8.9,3.7599999999999993,6.5,434.99999999999994,1.6200000000000003,742.0,665.0,327.98,1.42,0.06,0.16,1.6200000000000003,0.0,0.0,1000.0
잔치국수,면 및 만두류,64.25,2.27,0.78,11.66,294.75,50.225,0.0,0.6749999999999999,0.7,13.25,0.2975,29.0,72.0,7.1475,0.175,0.0,0.025,0.2875,0.005,0.0775,213.5925
잡곡밥,밥류,128.66666666666666,3.533333333333333,0.6566666666666666,26.61,1.6666666666666667,24.166666666666668,0.19333333333333333,0.26333333333333336,2.8000000000000003,9.0,0.6066666666666667,67.0,90.0,0.0,0.16,0.0,0.02666666666666667,0.2833333333333334,0.013333333333333334,0.14,99.97666666666667
잡곡밥_보리,밥류,137.0,3.1,0.65,28.749999999999996,1.0,4.9,0.0,0.28,1.5,6.0,0.29,55.00000000000001,69.0,0.0,0.15,0.0,0.02,0.25,0.02,0.25,128.12
잡곡밥_보리_흑미,밥류,134.75,2.95,0.5725,28.3775,1.5,4.825,0.0,0.23500000000000001,1.225,5.75,0.32999999999999996,53.0,70.25,0.0,0.13,0.0,0.02,0.22249999999999998,0.02,0.22249999999999998,119.16250000000001
잡곡밥_서리태,밥류,133.66666666666666,3.366666666666667,0.7500000000000001,27.426666666666666,1.6666666666666667,4.7,0.0,0.30666666666666664,1.4333333333333333,8.0,0.43333333333333335,57.666666666666664,94.66666666666667,0.0,0.15333333333333335,0.0,0.04,0.32666666666666666,0.04,0.32666666666666666,149.70666666666665
잡곡밥_현미,밥류,132.75,2.975,0.61,27.93,2.25,4.725,0.0,0.255,1.325,6.0,0.3625,56.99999999999999,75.5,0.0,0.13999999999999999,0.0,0.02,0.2425,0.02,0.2425,132.21499999999997
잡곡죽,죽 및 스프류,81.0,3.5000000000000004,1.17,14.21,118.0,2.7999999999999994,0.0,0.48,2.4,13.0,0.67,59.0,140.0,0.0,0.21,0.0,0.09000000000000001,0.56,0.09000000000000001,0.56,218.16
잡채,볶음류,146.0,4.71,3.3000000000000003,24.26,360.0,66.3,1.45,0.73,3.7000000000000006,36.0,1.6500000000000001,61.0,200.99999999999997,22.66,0.55,0.07,0.05,0.9399999999999998,0.0,0.0,890.0
잡채_간편조리세트_소고기 버섯 잡채,볶음류,129.0,2.46,3.8500000000000005,21.049999999999997,295.0,71.45,1.165,4.22,1.25,60.0,1.0350000000000001,39.0,113.0,6.680000000000001,0.6699999999999999,0.07500000000000001,0.0,0.0,0.0,0.0,0.0
잡채_고추,볶음류,128.0,5.5,6.01,13.089999999999998,413.99999999999994,74.1,1.31,1.05,2.3,16.0,0.01,54.0,135.0,19.63,1.05,0.04,0.25,2.25,0.0,0.0,1300.0
잡채_돼지고기,볶음류,109.33333333333333,2.956666666666667,2.706666666666667,18.536666666666665,236.66666666666666,35.9,0.0,2.3433333333333333,1.1333333333333333,26.666666666666668,1.1066666666666667,44.333333333333336,148.0,5.506666666666667,0.49000000000000005,0.0,0.12,1.1433333333333333,0.0,0.0,722.7866666666667
잡채_버섯,볶음류,107.0,0.9399999999999998,2.53,20.62,206.99999999999997,29.299999999999997,0.0,2.17,1.4,31.0,1.25,25.0,94.0,0.03,0.38,0.0,0.13,1.2,0.0,0.0,626.64
잡채_버섯_소고기,볶음류,129.0,3.2,5.54,17.88,287.0,54.29999999999999,0.0,2.44,2.4,36.0,1.32,59.0,181.0,8.13,1.54,0.0,0.02,1.24,0.02,1.25,2010.05
잡채_부추,볶음류,68.0,2.6,1.8900000000000001,10.37,108.0,39.5,0.0,1.45,1.3,20.0,1.2,32.0,64.0,6.480000000000001,0.45000000000000007,0.0,0.07,0.6,0.07,0.61,577.77
잡채_소고기,볶음류,126.66666666666667,3.046666666666667,4.916666666666667,18.083333333333332,298.6666666666667,41.46666666666667,0.0,2.6966666666666668,1.7,35.333333333333336,1.3066666666666666,49.666666666666664,201.66666666666666,7.95,1.3033333333333335,0.0,0.11,1.2833333333333332,0.07666666666666667,0.93,1596.6599999999999
잡채_어묵,볶음류,148.0,2.34,3.7800000000000002,26.13,429.0,66.4,1.34,1.5,1.7000000000000002,34.0,1.14,36.0,48.0,3.83,0.64,0.03,0.17,2.01,0.0,0.0,1030.0
잡채_콩나물,볶음류,67.0,1.9299999999999997,0.97,12.55,619.0,82.6,2.0,9.37,3.6000000000000005,36.0,0.4099999999999999,42.0,148.0,0.0,0.12,0.22,0.05,0.28,0.0,0.0,220.00000000000003
잡채밥,밥류,114.8,3.1439999999999997,1.884,20.702,109.8,27.74,0.19,0.6679999999999999,1.16,14.4,0.426,41.0,97.0,3.7,0.324,0.01,0.030000000000000006,0.558,0.024,0.43800000000000006,480.25600000000003
잡탕밥,밥류,109.5,5.6899999999999995,2.26,16.31,184.5,50.05,0.4699999999999999,0.165,1.3000000000000003,16.0,0.15,69.5,94.5,37.19499999999999,0.455,0.01,0.10500000000000001,0.955,0.08,0.36,477.645
잡탕전골,찌개 및 전골류,56.00000000000001,4.9,1.73,4.99,279.0,30.4,0.0,0.73,0.7,16.0,1.17,66.0,115.99999999999999,23.68,0.4699999999999999,0.0,0.03,0.22,0.11,0.22999999999999998,433.43999999999994
잣죽,죽 및 스프류,132.33333333333334,2.7466666666666666,3.8299999999999996,21.643333333333334,144.66666666666666,26.299999999999997,0.15000000000000002,0.3566666666666667,0.7666666666666666,4.0,0.7466666666666667,52.0,30.0,0.0,0.3233333333333333,0.01,0.01,1.4933333333333334,0.006666666666666667,1.0733333333333333,841.9200000000001
장국국수,면 및 만두류,107.75,4.800000000000001,2.3525,15.675,420.5,11.325,0.0,0.445,0.475,37.0,0.5875,62.0,72.25,21.317500000000003,0.6075,0.0,0.05500000000000001,0.5475,0.06999999999999999,0.5525,615.0024999999999
장떡,전·적 및 부침류,197.0,3.6699999999999995,7.64,27.279999999999998,267.0,27.1,0.0,2.26,1.8000000000000003,16.0,0.59,48.0,106.0,0.0,1.16,0.0,0.45999999999999996,3.91,0.0,0.0,1522.72
장어 덮밥,밥류,95.0,3.5000000000000004,1.9900000000000002,15.039999999999997,80.0,13.600000000000001,0.0,0.42,0.4,12.0,0.33,46.0,28.000000000000004,23.52,0.48,0.0,0.05,0.37,0.31,0.39,373.26
장어 양념구이,구이류,331.0,16.5,21.405,16.9,774.5,84.65,0.0,5.14,1.7000000000000002,186.0,2.33,237.5,407.5,198.985,5.6850000000000005,0.0,0.1,2.275,2.28,2.435,7706.720000000001
장어 양념구이_들깨,구이류,180.0,14.400000000000002,7.19,14.400000000000002,454.0,68.2,0.0,7.539999999999999,0.9000000000000001,20.0,1.5,150.0,254.0,136.32,1.03,0.0,0.44,0.9000000000000001,1.32,0.9899999999999999,2083.21
장어 초밥,밥류,95.0,3.5000000000000004,1.9900000000000002,15.039999999999997,80.0,13.600000000000001,0.0,0.42,0.4,12.0,0.33,46.0,28.000000000000004,23.52,0.48,0.0,0.05,0.37,0.31,0.39,373.26
장어구이_고추장,구이류,196.5,14.935,12.73,5.5,264.5,52.150000000000006,0.915,1.16,1.3,114.5,0.855,187.0,226.5,122.63,3.45,0.17,0.07,0.56,0.0,0.0,5152.745
장어구이_붕장어_소금,구이류,297.0,26.0,16.2,11.6,125.0,44.3,1.8000000000000003,0.4,1.0,164.0,0.0,346.0,545.0,167.07,3.6000000000000005,0.2,0.17,0.38,0.0,0.0,5470.0
장어구이_소금,구이류,137.0,9.94,10.37,0.22999999999999998,196.0,43.8,0.0,0.0,0.0,83.0,1.02,126.0,154.0,122.83999999999999,2.86,0.0,0.07,0.6,0.0,0.0,3573.41
장어구이_양념,구이류,289.0,20.51,20.37,5.87,470.0,51.1,2.14,2.79,0.9000000000000001,144.0,0.01,254.0,277.0,143.49,4.74,0.18,0.13,0.6,0.0,0.0,5800.0
장어매운탕,찌개 및 전골류,46.666666666666664,4.6000000000000005,1.71,3.263333333333333,183.33333333333334,43.43333333333334,0.0,1.24,0.9666666666666667,20.666666666666668,0.33333333333333326,67.66666666666667,93.66666666666667,35.766666666666666,0.3933333333333333,0.0,0.04,0.21,0.22,0.24333333333333332,516.6033333333334
장어탕,국 및 탕류,67.0,4.32,3.91,3.6799999999999997,387.0,86.8,1.32,2.66,1.1,32.0,0.38,72.0,146.0,33.75,0.63,0.02,0.69,0.25,0.0,0.0,800.0
장어튀김,튀김류,209.0,10.2,14.75,6.64,899.0,45.9,0.0,0.01,0.3,97.0,1.16,133.0,169.0,137.7,3.71,0.0,0.31,2.56,1.55,2.66,4633.24
장조림_달걀,조림류,138.0,9.85,7.12,8.67,628.0,72.4,2.02,6.87,1.5,38.0,1.45,134.0,180.0,246.68,2.07,0.03,0.0,0.8699999999999999,0.0,0.0,2860.0
장조림_돼지고기_메추리알,조림류,124.75,13.9425,4.96,5.3875,510.25,62.425,0.8825,1.9849999999999999,0.47500000000000003,19.5,0.79,146.0,217.24999999999997,107.7375,1.5925,0.0025,0.0225,0.6075,0.0,0.0,1733.5100000000002
장조림_메추리알,조림류,149.5,10.434999999999999,9.175,5.955,534.5,55.3,1.22,2.28,0.6000000000000001,53.5,2.16,193.0,119.5,280.87,2.8949999999999996,0.04,0.015,0.89,0.0,0.0,3566.0249999999996
장조림_소고기,조림류,69.0,10.41,0.86,4.84,543.0,82.1,1.7500000000000002,1.0,0.8,8.0,1.11,86.0,154.0,20.21,0.43,0.03,0.02,0.05,0.0,0.0,270.0
장조림_소고기_메추리알,조림류,139.0,13.98,4.535,10.665000000000001,1040.5,67.65,3.1799999999999997,2.375,1.4500000000000002,21.0,0.9649999999999999,150.0,227.5,132.45499999999998,1.2650000000000001,0.045,0.005,0.31,0.0,0.0,1525.0
장조림_우엉,조림류,149.0,2.1,0.3,34.37,1092.0,60.3,2.93,17.4,4.8,40.0,0.91,49.0,95.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
재첩국,국 및 탕류,21.0,1.4849999999999999,0.45499999999999996,2.8,174.5,55.45,0.23499999999999996,0.065,0.2,23.5,1.6149999999999998,22.0,30.5,3.1499999999999995,0.06,0.0,0.02,0.105,0.035,0.11499999999999999,43.46
쟁반국수,면 및 만두류,112.00000000000001,4.1,2.325,18.95,161.5,37.75,0.0,2.895,1.4,31.5,0.845,57.0,169.0,26.819999999999997,0.545,0.0,0.04,0.735,0.05,0.74,802.5999999999999
쟁반짜장,면 및 만두류,145.0,5.85,2.63,23.63,321.0,51.4,0.0,2.42,1.6,21.0,0.49,64.0,210.0,18.56,0.53,0.0,0.13,1.11,0.0,0.0,516.24
적어구이,구이류,174.0,20.9,9.04,0.31,1203.0,107.80000000000001,0.0,0.0,0.0,41.0,0.4099999999999999,242.0,156.0,69.39,1.32,0.0,0.42,3.2099999999999995,0.84,3.2400000000000007,1586.88
적어조림,조림류,54.0,7.000000000000001,0.95,3.3300000000000005,142.0,64.8,0.0,1.09,0.6,21.0,0.25,91.0,142.0,21.68,0.14,0.0,0.01,0.04,0.14,0.05,121.22
전갱이구이,구이류,225.99999999999997,27.699999999999996,11.75,0.17,1200.0,97.2,0.0,0.0,0.0,34.0,1.21,279.0,5.0,97.77,2.34,0.0,0.38,2.78,1.69,2.88,2199.36
전복죽,죽 및 스프류,103.0,2.7550000000000003,2.9175,15.7625,192.0,59.65,0.11499999999999999,0.0875,0.825,8.5,0.2875,33.25,44.25,12.955,0.37,0.0,0.015,0.88,0.015,0.7849999999999999,779.8875
전복탕,국 및 탕류,33.0,4.47,0.5,2.63,296.0,91.3,1.08,0.22,1.0,27.0,0.0,49.0,109.00000000000001,48.56,0.1,0.0,0.02,0.08,0.0,0.0,50.0
전어구이,구이류,33.0,5.86,0.8199999999999998,0.06,193.0,23.1,0.0,0.0,0.0,44.0,0.37,95.0,1.0,21.38,0.25,0.0,0.0,0.01,0.0,0.0,173.37
전어조림,조림류,60.0,9.0,1.22,1.9,93.0,63.5,0.0,0.69,0.3,69.0,0.63,152.0,77.0,31.129999999999995,0.36,0.0,0.01,0.02,0.26,0.05,256.59
절편,빵 및 과자류,197.0,3.82,0.8,43.58,258.0,51.0,0.8100000000000002,0.08,1.2,16.0,0.34,46.0,28.999999999999996,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
절편_쑥,빵 및 과자류,192.0,7.719999999999999,2.42,34.87,192.0,54.29999999999999,0.69,0.25,2.0,27.0,0.43,34.0,39.0,0.0,0.24,0.0,0.04,0.3,0.0,0.0,170.0
제육(돼지고기 수육),찜류,149.0,16.766666666666666,7.703333333333333,1.6166666666666665,300.3333333333333,68.06666666666666,0.0,0.35000000000000003,0.39999999999999997,20.333333333333332,0.8133333333333334,159.66666666666666,285.3333333333333,60.16,2.763333333333333,0.0,0.06,0.89,0.08333333333333333,1.0033333333333332,2873.056666666667
제육볶음,볶음류,142.5,13.3,5.715,9.24,316.0,71.575,0.0,5.09,1.3250000000000002,14.25,0.5575,138.5,317.25,32.895,1.815,0.0,0.1025,1.2574999999999998,0.11499999999999999,1.2999999999999998,1820.165
제육볶음_오징어,볶음류,125.0,9.775,6.444999999999999,6.54,239.0,55.025,0.0,2.9275,1.075,12.75,0.40249999999999997,120.0,248.5,64.67999999999999,2.2925,0.0,0.0825,0.9925,0.2525,1.0425,2121.6925
제육볶음_채소,볶음류,113.0,10.05,5.1625,6.2775,210.5,55.4,0.0,3.0,1.05,12.25,0.52,101.75,244.5,29.130000000000003,1.77,0.0,0.0725,0.9674999999999999,0.085,1.0099999999999998,1712.73
젤리_베어리스타 오가닉 젤리,빵 및 과자류,350.0,0.0,0.0,0.0,303.0,0.0,0.0,58.32999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
젤리_트로피컬원더젤리,빵 및 과자류,328.0,0.0,0.0,82.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
조개 미역국,국 및 탕류,11.0,1.5,0.24,0.97,241.0,19.9,0.0,0.07,0.6,23.0,0.45000000000000007,20.0,100.0,1.49,0.05,0.0,0.02,0.03,0.05,0.04,35.1
조개구이_키조개,구이류,130.0,17.43,2.07,10.44,454.0,67.6,2.43,3.6000000000000005,3.9,18.0,1.91,149.0,354.0,25.290000000000003,0.09,0.0,0.01,0.07,0.0,0.0,30.0
조개국,국 및 탕류,16.0,1.67,0.89,0.25,297.0,96.3,0.91,0.18,0.6,7.000000000000001,1.3,24.0,43.0,4.01,0.05,0.0,0.01,0.1,0.0,0.0,50.0
조개국_바지락,국 및 탕류,28.999999999999996,4.0,0.56,1.8399999999999999,290.0,92.4,1.18,0.24,1.5,67.0,0.0,49.0,72.0,16.25,0.11,0.0,0.04,0.05,0.0,0.0,40.0
조개젓_양념,젓갈류,103.0,8.61,2.05,12.61,3040.0,67.8,8.89,6.460000000000001,2.4,145.0,9.93,117.0,227.0,35.16,0.38,0.02,0.0,0.0,0.0,0.0,0.0
조개탕,국 및 탕류,12.0,1.8000000000000003,0.15,0.7,111.00000000000001,27.3,0.0,0.18,0.1,13.0,0.73,22.0,25.0,2.98,0.03,0.0,0.0,0.01,0.03,0.01,4.59
조기 양념구이,구이류,219.0,22.1,9.3,10.985,1632.9999999999998,94.85,0.0,5.75,0.9000000000000001,49.0,1.08,204.0,457.5,56.92,1.95,0.0,0.29,2.625,1.29,2.67,1880.125
조기 오븐구이,구이류,39.5,5.9,1.58,0.02,33.0,15.2,0.0,0.0,0.0,7.000000000000001,0.9000000000000001,60.0,76.0,17.89,0.42,0.0,0.01,0.04,0.32,0.05,329.9
조기구이,구이류,156.8,16.886,8.5,2.012,702.0,63.779999999999994,0.8160000000000001,0.018,0.12000000000000002,38.4,0.49800000000000005,156.2,276.2,54.2,1.9,0.024,0.32799999999999996,2.558,0.8800000000000001,1.9780000000000002,1730.238
조기조림,조림류,128.0,13.699999999999998,6.27,4.27,590.0,73.6,2.5,1.5,2.2,112.99999999999999,0.0,154.0,265.0,76.06,1.67,0.03,0.1,0.3,0.0,0.0,1070.0
조기찌개,찌개 및 전골류,23.0,2.4,0.64,1.9299999999999997,94.0,29.100000000000005,0.0,0.59,0.7,10.0,0.4099999999999999,32.0,103.0,5.5,0.16,0.0,0.02,0.09,0.11,0.09,121.6
조기찜,찜류,108.0,12.819999999999999,5.216666666666666,2.2666666666666666,284.6666666666667,63.26666666666667,0.8966666666666666,0.5866666666666667,0.7999999999999999,57.0,0.27999999999999997,137.0,256.0,61.47,1.3566666666666667,0.02666666666666667,0.05333333333333334,0.3466666666666667,0.2866666666666667,0.29333333333333333,894.1066666666666
조기튀김,튀김류,144.0,13.4,7.77,3.62,84.0,55.3,0.0,0.01,0.1,19.0,0.48,130.0,224.00000000000003,60.51,1.6,0.0,0.31,2.51,0.9000000000000001,2.54,1581.31
조미 김구이,구이류,38.5,1.8,3.4299999999999997,1.75,386.5,0.5,0.0,0.135,1.7,15.5,0.81,36.5,147.0,0.0,0.505,0.0,0.02,1.4,0.03,1.4049999999999998,1247.725
족발,찜류,226.5,27.475,12.780000000000001,0.465,338.5,57.55,2.135,0.14,1.15,374.0,0.96,402.5,203.5,92.13,4.215,0.05,0.045,0.895,0.0,0.0,3040.0
주꾸미볶음,볶음류,84.66666666666667,7.653333333333333,2.1333333333333333,9.143333333333333,317.0,78.23333333333333,0.5733333333333334,2.903333333333333,2.2333333333333334,26.333333333333332,0.7266666666666667,91.0,173.66666666666666,133.58666666666667,0.30666666666666664,0.0033333333333333335,0.07,0.7633333333333332,0.09333333333333334,0.5533333333333333,348.8866666666666
주꾸미볶음_채소,볶음류,74.0,6.94,1.91,7.99,142.0,79.8,0.0,3.1300000000000003,2.2,27.0,1.1,99.0,181.0,150.16,0.31,0.0,0.08,0.8199999999999998,0.0,0.0,372.56
주꾸미삼겹살,볶음류,161.0,10.11,8.66,10.66,280.0,69.0,1.59,5.41,2.3,8.0,2.95,99.0,188.0,70.76,2.29,0.03,0.0,0.0,0.0,0.0,0.0
주먹밥,밥류,135.0,2.3,2.09,25.52,105.0,4.1,0.0,0.88,0.7,10.0,0.15,39.0,32.0,0.0,0.36,0.0,0.01,0.8199999999999998,0.01,0.8199999999999998,723.14
주먹밥_까르보나라 구운주먹밥,밥류,211.0,6.0,0.0,0.0,342.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0
주먹밥_매콤 로제 구운주먹밥,밥류,209.0,5.0,0.0,0.0,518.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0
주먹밥_멸치,밥류,208.0,6.0,4.4,36.2,331.0,52.1,1.27,0.6,2.3,73.0,0.0,114.99999999999999,92.0,28.300000000000004,0.73,0.0,0.2,1.67,0.0,0.0,1130.0
주먹밥_배추김치,밥류,106.0,2.39,1.3,20.81,144.0,41.2,0.0,0.79,1.2,16.0,0.42,28.999999999999996,56.00000000000001,0.0,0.19,0.0,0.04,0.49,0.0,0.0,476.95
주먹밥_소고기,밥류,178.0,4.76,2.18,34.73,357.0,57.3,1.03,0.22999999999999998,1.5,9.0,0.29,46.0,69.0,6.52,0.65,0.02,0.03,0.55,0.0,0.0,830.0000000000001
주먹밥_참치,밥류,131.0,4.74,2.71,21.16,150.0,39.6,0.0,0.63,0.8,13.0,1.05,40.0,59.0,3.9800000000000004,0.38,0.0,0.15,1.09,0.0,0.0,878.6200000000001
죽순볶음,볶음류,133.0,4.3,10.85,6.19,1.0,88.7,0.0,1.48,3.7000000000000006,38.0,0.69,89.0,488.99999999999994,0.0,1.6500000000000001,0.0,0.62,5.34,0.61,5.34,2435.45
죽순볶음_소고기,볶음류,120.0,13.68,5.59,3.7800000000000002,214.0,75.9,1.07,2.07,6.3,14.000000000000002,1.58,118.0,231.99999999999997,30.97,2.12,0.13,0.07,0.56,0.0,0.0,1270.0
중식우동,면 및 만두류,91.0,4.73,0.84,15.289999999999997,202.0,34.0,0.0,0.8199999999999998,0.9000000000000001,17.0,0.66,54.0,142.0,28.82,0.21,0.0,0.02,0.25,0.0,0.0,160.42
중식잡채,볶음류,83.0,2.3,2.24,13.58,112.00000000000001,39.9,0.0,1.13,1.0,21.0,0.79,31.0,86.0,5.34,0.54,0.0,0.09,0.79,0.0,0.0,616.17
쥐포무침,생채·무침류,318.5,27.75,7.9350000000000005,34.61,1461.5,30.35,0.0,23.035,1.15,98.0,0.865,265.5,480.5,66.69999999999999,1.3199999999999998,0.0,0.055,3.0300000000000002,0.45499999999999996,3.0300000000000002,2646.055
쥐포조림,조림류,189.4,14.966,4.168,23.156,678.2,17.8,0.806,14.488,1.1800000000000002,83.4,0.53,146.8,225.4,40.519999999999996,0.68,0.008,0.064,1.5859999999999999,0.236,0.9199999999999999,1226.41
쥐포튀김,튀김류,270.5,11.659999999999998,12.969999999999999,26.52,504.0,18.099999999999998,1.065,8.195,0.7,63.0,0.095,138.5,127.0,32.005,1.875,0.05,0.6499999999999999,5.965,0.4050000000000001,2.315,2500.985
증편,빵 및 과자류,200.0,3.17,1.2,44.15,284.0,50.7,0.8199999999999998,3.19,1.0,10.0,0.1,38.0,22.0,0.0,0.15,0.0,0.0,0.14,0.0,0.0,80.0
지리탕_대구,국 및 탕류,44.0,6.93,1.03,1.6500000000000001,246.0,89.2,1.15,0.25,0.7,56.99999999999999,0.0,89.0,142.0,47.18,0.18,0.02,0.02,0.07,0.0,0.0,150.0
지리탕_복,국 및 탕류,39.0,6.950000000000001,0.45000000000000007,1.72,225.0,90.0,0.8699999999999999,0.22999999999999998,0.9000000000000001,40.0,0.0,60.0,102.0,34.96,0.07,0.0,0.01,0.05,0.0,0.0,40.0
짜사이무침,생채·무침류,43.0,0.4,3.04,3.66,947.0000000000001,58.20000000000001,0.0,2.8,0.9000000000000001,25.0,0.26,7.000000000000001,42.0,0.0,0.45999999999999996,0.0,0.2,1.5,0.2,1.5,644.75
짜장면,면 및 만두류,118.25,4.275,1.77,22.83,338.5,35.175,0.0,1.9449999999999998,2.45,14.75,0.3225,41.75,186.75,2.375,0.37,0.0,0.085,0.7675,0.085,0.77,356.9175
짜장밥,밥류,126.5,3.6550000000000002,1.6675,23.485,244.0,37.025,0.0,1.935,1.325,11.75,0.52,50.25,144.0,6.1075,0.3675,0.0,0.0825,0.655,0.0,0.0,411.3925
짜장밥_오징어,밥류,136.0,6.3,2.8,21.5,325.0,68.2,1.2,0.0,1.5,19.0,4.8,77.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
짜장소스,"장류, 양념류",100.75,4.32,3.6925,12.86,538.75,62.9,0.0,4.1525,2.425,24.0,0.48,60.25,233.25,6.9725,0.7025,0.0,0.21,1.6475,0.165,1.2449999999999999,802.5475000000001
짬뽕,면 및 만두류,70.4,3.0780000000000003,1.298,11.41,149.0,49.6,0.144,0.778,1.2200000000000002,11.8,0.278,39.0,74.4,13.974,0.236,0.002,0.066,0.562,0.092,0.42000000000000004,240.36599999999999
짬뽕_간편조리세트_나가사키 짬뽕탕,면 및 만두류,62.0,2.82,1.6200000000000003,8.96,341.0,85.5,1.1,0.9000000000000001,1.0,14.000000000000002,0.19,31.0,72.0,12.79,0.36,0.01,0.0,0.0,0.0,0.0,0.0
